Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1310.2671139240265	260	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	319621
1315.7065258026123	261	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	320825
1321.2383704185486	262	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	322029
1326.5665237903595	263	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	323233
1332.1142666339874	264	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	324437
1337.412104845047	265	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	325641
1342.9449226856232	266	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	326845
1348.4326765537262	267	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	328049
1354.5584788322449	268	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	329253
1360.1702628135681	269	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	330457
1365.699147939682	270	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	331661
1371.219705581665	271	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	332865
1376.763335943222	272	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	334069
1382.3605012893677	273	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	335273
1387.7949695587158	274	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	336477
1393.2846417427063	275	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	337681
1398.7913970947266	276	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	338885
1404.4132084846497	277	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	340089
1410.0451574325562	278	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	341293
1415.5009090900421	279	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	342497
1421.0445506572723	280	-2565.5046061308585	0.0	-2565.5046061308585	-2565.5046061308585	301.0	0.0	1204	343701
